代碼,股利發放年度,股利合計
3483,2019,0.7
3483,2018,0.41
3483,2017,1.9
3483,2016,0.1
3483,2015,0.15
3483,2014,0.15
3483,2013,1.2
3483,2012,0.5
3483,2011,0.3
3483,2010,3.8
3483,2009,3.0
3483,2008,5.98
3483,2007,5.0
3483,2006,5.0
3521,2022,0.0
3521,2021,0.0
3521,2020,0.0
3521,2019,0.0
3521,2018,0.0
3521,2017,0.0
3521,2016,0.0
3521,2015,0.0
3521,2014,0.0
3521,2013,0.0
3521,2012,0.0
3521,2011,0.0
3521,2010,0.0
3521,2009,0.0
3521,2008,2.3
3521,2007,4.0
3540,2022,1.6
3540,2021,4.49
3540,2020,0.78
3540,2019,1.5
3540,2018,1.3
3540,2017,1.0
3540,2016,0.35
3540,2015,1.0
3540,2014,0.9
3540,2013,1.5
3540,2012,1.2
3540,2011,0.0
3540,2010,1.8
3540,2009,2.49
3540,2008,5.5
3540,2007,3.0
3577,2022,2.5
3577,2021,0.7
3577,2020,0.7
3577,2019,1.7
3577,2018,1.5
3577,2017,2.0
3577,2016,1.3
3577,2015,1.5
3577,2014,1.5
3577,2013,1.5
3577,2012,1.7
3577,2011,1.99
3577,2010,0.6
3577,2009,1.5
3577,2008,2.5
3594,2022,0.1
3594,2021,0.19
3594,2020,0.29
3594,2019,0.3
3594,2018,0.5
3594,2017,0.2
3594,2016,0.5
3594,2015,1.09
3594,2014,1.0
3594,2013,0.88
3594,2012,0.97
3594,2011,1.0
3594,2010,0.61
3594,2009,0.4
3594,2008,1.2
3611,2022,11.0
3611,2021,10.0
3611,2020,10.0
3611,2019,11.0
3611,2018,10.0
3611,2017,10.0
3611,2016,10.0
3611,2015,10.0
3611,2014,10.0
3611,2013,7.0
3611,2012,7.0
3611,2011,6.0
3611,2010,4.98
3611,2009,3.0
3611,2008,0.5
3625,2022,0.0
3625,2021,0.0
3625,2020,0.5
3625,2019,1.0
3625,2018,1.0
3625,2017,0.0
3625,2016,0.0
3625,2015,0.0
3625,2014,0.0
3625,2013,0.0
3625,2012,0.0
3625,2011,0.0
3625,2010,1.0
3625,2009,1.0
3625,2008,0.0
3625,2005,0.5
3652,2022,0.41
3652,2021,0.15
3652,2020,0.14
3652,2019,0.7
3652,2018,0.7
3652,2017,0.7
3652,2016,0.7
3652,2015,0.8
3652,2014,0.5
3652,2013,0.0
3652,2012,0.93
3652,2011,1.15
3652,2010,1.0
3652,2009,2.6
3693,2022,1.5
3693,2021,0.7
3693,2020,0.0
3693,2019,0.0
3693,2018,0.0
3693,2017,3.0
3693,2016,5.3
3693,2015,5.66
3693,2014,4.2
3693,2013,1.5
3693,2012,1.0
3693,2011,0.6
3693,2010,0.5
3709,2022,1.6
3709,2021,1.4
3709,2020,1.0
3709,2019,0.7
3709,2018,0.8
3709,2017,-
4924,2022,0.0
4924,2021,0.0
4924,2020,0.0
4924,2019,0.0
4924,2018,0.0
4924,2017,0.0
4924,2016,0.0
4924,2015,0.0
4924,2014,0.0
4924,2013,0.0
4924,2012,1.52
4924,2011,1.12
4924,2010,1.5
4931,2022,0.0
4931,2021,0.89
4931,2020,1.7
4931,2019,1.0
4931,2018,0.2
4931,2017,0.5
4931,2016,0.0
4931,2015,0.0
4931,2014,0.0
4931,2013,0.0
4931,2012,0.0
4931,2011,0.0
4931,2010,1.0
4987,2022,4.0
4987,2021,3.5
4987,2020,3.2
4987,2019,5.0
4987,2018,4.7
4987,2017,3.5
4987,2016,5.0
4987,2015,5.5
4987,2014,4.0
4987,2013,2.5
4987,2012,2.3
4987,2011,2.0
5223,2022,2.7
5223,2021,3.41
5223,2020,1.2
5223,2019,2.3
5223,2018,2.0
5223,2017,0.6
5289,2022,11.82
5289,2021,6.7
5289,2020,7.7
5289,2019,6.2
5289,2018,5.9
5289,2017,4.37
5289,2016,4.96
5289,2015,5.0
5289,2014,4.0
5289,2013,3.5
5289,2012,4.2
5289,2011,4.0
5356,2022,1.3
5356,2021,2.2
5356,2020,2.2
5356,2019,2.0
5356,2018,2.0
5356,2017,4.0
5356,2016,4.0
5356,2015,5.5
5356,2014,3.6
5356,2013,4.0
5356,2012,4.5
5356,2011,5.0
5356,2010,1.0
5356,2009,0.1
5356,2008,0.15
5356,2007,0.2
5356,2006,0.2
5356,2005,0.5
5356,2004,1.0
5356,2003,1.5
5356,2002,1.0
5356,2001,1.0
5356,2000,2.0
5356,1999,2.0
5356,1998,1.0
5356,1997,1.0
5356,1996,1.2
5356,1995,0.6
5356,1994,0.0
5356,1993,1.0
5356,1981,1.8
5386,2022,1.2
5386,2021,0.8
5386,2020,1.0
5386,2019,2.0
5386,2018,2.5
5386,2017,1.3
5386,2016,2.0
5386,2015,0.5
5386,2014,1.1
5386,2013,0.0
5386,2012,0.0
5386,2011,0.0
5386,2010,0.0
5386,2009,0.0
5386,2008,0.0
5386,2007,0.0
5386,2006,0.0
5386,2005,0.0
5386,2004,1.0
5386,2003,0.0
5386,2002,0.0
5386,2001,0.5
5386,2000,0.25
5386,1999,0.8
5386,1998,0.0
5386,1997,0.75
5386,1996,0.5
5386,1991,1.0
5386,1990,1.0
5386,1988,9.0
5426,2022,0.0
5426,2021,0.0
5426,2020,0.0
5426,2019,1.0
5426,2018,0.0
5426,2017,1.0
5426,2016,0.6
5426,2015,1.0
5426,2014,1.0
5426,2013,1.0
5426,2012,0.64
5426,2011,0.9
5426,2010,1.73
5426,2009,1.65
5426,2008,1.63
5426,2007,2.13
5426,2006,0.0
5426,2005,1.2
5426,2004,0.0
5426,2003,0.0
5426,2002,1.45
5426,2001,3.0
5426,2000,3.7
5426,1999,5.0
5426,1998,2.0
5438,2022,0.41
5438,2021,0.1
5438,2020,0.44
5438,2019,1.05
5438,2018,1.5
5438,2017,1.2
5438,2016,1.2
5438,2015,1.0
5438,2014,0.6
5438,2013,0.3
5438,2012,0.6
5438,2011,1.6
5438,2010,1.6
5438,2009,0.6
5438,2008,3.23
5438,2007,3.24
5438,2006,2.59
5438,2005,2.5
5438,2004,3.0
5438,2003,4.03
5438,2002,1.55
5438,2001,1.0
5438,2000,2.0
5438,1999,0.0
5465,2022,1.15
5465,2021,1.15
5465,2020,1.0
5465,2019,0.27
5465,2018,0.0
5465,2017,0.0
5465,2016,0.26
5465,2015,0.2
5465,2014,0.0
5465,2013,0.0
5465,2012,0.0
5465,2011,0.0
5465,2010,0.0
5465,2009,0.0
5465,2008,0.0
5465,2007,0.0
5465,2006,0.0
5465,2005,1.0
5465,2004,0.5
5465,2003,1.0
5465,2002,2.0
5465,2001,2.0
5465,2000,3.0
5465,1999,3.0
5465,1998,3.0
5474,2022,5.0
5474,2021,10.0
5474,2020,4.58
5474,2019,3.8
5474,2018,3.3
5474,2017,3.3
5474,2016,4.2
5474,2015,3.5
5474,2014,2.5
5474,2013,0.8
5474,2012,0.0
5474,2011,0.0
5474,2010,1.0
5474,2009,1.5
5474,2008,2.5
5474,2007,2.5
5474,2006,0.0
5474,2005,0.0
5474,2004,0.0
5474,2003,0.0
5474,2002,0.0
5474,2001,0.45
5474,2000,0.5
5474,1999,0.5
5490,2022,1.25
5490,2021,2.0
5490,2020,1.5
5490,2019,0.5
5490,2018,1.0
5490,2017,4.0
5490,2016,4.5
5490,2015,2.5
5490,2014,3.5
5490,2013,1.63
5490,2012,2.5
5490,2011,3.32
5490,2010,1.08
5490,2009,0.63
5490,2008,2.59
5490,2007,2.09
5490,2006,2.54
5490,2005,3.0
5490,2004,4.5
5490,2003,5.0
5490,2002,3.0
5490,2001,3.0
5490,2000,2.0
5490,1999,4.85
6121,2022,26.0
6121,2021,19.1
6121,2020,14.5
6121,2019,11.5
6121,2018,10.0
6121,2017,6.0
6121,2016,7.0
6121,2015,7.0
6121,2014,6.8
6121,2013,6.5
6121,2012,7.0
6121,2011,6.5
6121,2010,6.0
6121,2009,6.0
6121,2008,6.0
6121,2007,5.5
6121,2006,5.0
6121,2005,5.0
6121,2004,3.82
6121,2003,2.48
6121,2002,2.5
6121,2001,2.0
6121,2000,2.0
6121,1999,0.0
6123,2022,4.65
6123,2021,4.18
6123,2020,3.6
6123,2019,4.6
6123,2018,3.0
6123,2017,3.0
6123,2016,2.08
6123,2015,1.51
6123,2014,1.3
6123,2013,2.2
6123,2012,2.7
6123,2011,2.8
6123,2010,1.0
6123,2009,1.4
6123,2008,1.84
6123,2007,1.2
6123,2006,0.55
6123,2005,0.0
6123,2004,0.0
6123,2003,0.0
6123,2002,3.0
6123,2001,2.68
6123,2000,1.63
6123,1999,4.2
6150,2022,11.0
6150,2021,0.5
6150,2020,0.0
6150,2019,2.0
6150,2018,6.0
6150,2017,0.0
6150,2016,0.0
6150,2015,0.0
6150,2014,0.0
6150,2013,0.0
6150,2012,0.5
6150,2011,2.7
6150,2010,2.5
6150,2009,0.5
6150,2008,0.0
6150,2007,0.0
6150,2006,0.0
6150,2005,0.6
6150,2004,2.51
6150,2003,0.0
6150,2002,2.0
6150,2001,2.32
6150,2000,2.9
6150,1999,2.4
6160,2022,0.35
6160,2021,0.0
6160,2020,0.0
6160,2019,0.73
6160,2018,0.0
6160,2017,1.0
6160,2016,1.0
6160,2015,1.0
6160,2014,0.6
6160,2013,1.0
6160,2012,2.3
6160,2011,2.5
6160,2010,1.5
6160,2009,3.8
6160,2008,5.2
6160,2007,4.8
6160,2006,5.4
6160,2005,5.2
6160,2004,3.6
6160,2003,2.5
6160,2002,1.5
6160,2001,1.0
6160,2000,2.0
6160,1999,1.4
6161,2022,3.0
6161,2021,1.6
6161,2020,0.9
6161,2019,1.6
6161,2018,1.1
6161,2017,0.9
6161,2016,0.2
6161,2015,0.4
6161,2014,0.2
6161,2013,0.0
6161,2012,1.68
6161,2011,0.3
6161,2010,1.4
6161,2009,0.0
6161,2008,0.8
6161,2007,0.95
6161,2006,1.3
6161,2005,0.25
6161,2004,1.53
6161,2003,3.0
6161,2002,3.5
6161,2001,5.0
6161,2000,4.0
6188,2022,2.8
6188,2021,1.0
6188,2020,2.0
6188,2019,1.5
6188,2018,1.2
6188,2017,1.5
6188,2016,1.2
6188,2015,3.2
6188,2014,3.0
6188,2013,1.3
6188,2012,1.3
6188,2011,2.0
6188,2010,3.2
6188,2009,3.1
6188,2008,3.6
6188,2007,2.95
6188,2006,4.0
6188,2005,2.5
6188,2004,8.0
6188,2003,12.0
6188,2002,2.5
6188,2001,0.0
6188,2000,0.0
6228,2022,0.0
6228,2021,0.0
6228,2020,0.0
6228,2019,0.0
6228,2018,0.0
6228,2017,0.0
6228,2016,0.0
6228,2015,0.0
6228,2014,0.0
6228,2013,0.0
6228,2012,0.0
6228,2011,0.0
6228,2010,0.0
6228,2009,0.0
6228,2008,0.0
6228,2007,0.0
6228,2006,0.0
6228,2005,0.0
6228,2004,0.88
6228,2003,1.69
6228,2002,0.0
6228,2000,0.0
6276,2022,1.0
6276,2021,3.0
6276,2020,0.64
6276,2019,0.0
6276,2018,0.0
6276,2017,0.0
6276,2016,0.0
6276,2015,0.6
6276,2014,0.8
6276,2013,2.0
6276,2012,0.0
6276,2011,0.0
6276,2010,0.0
6276,2009,0.0
6276,2008,0.0
6276,2007,0.42
6276,2006,0.0
6276,2005,0.5
6276,2004,0.8
6276,2003,1.5
6276,2002,0.2
6276,2001,0.5
6276,2000,1.0
6441,2022,0.0
6441,2021,1.0
6441,2020,0.43
6441,2019,2.0
6441,2018,4.5
6441,2017,4.0
6441,2016,2.0
6441,2015,3.41
6441,2014,4.0
6570,2022,3.0
6570,2021,1.0
6570,2020,2.5
6570,2019,1.8
6570,2018,1.0
6570,2017,1.5
6570,2016,2.0
6577,2022,3.85
6577,2021,5.0
6577,2020,5.0
6577,2019,4.5
6577,2018,4.0
6577,2017,4.06
6577,2016,5.0
6577,2015,5.7
6680,2022,1.5
6680,2021,2.0
6680,2020,3.13
6680,2019,3.0
6680,2018,3.0
8050,2022,2.16
8050,2021,1.83
8050,2020,2.01
8050,2019,2.0
8050,2018,2.51
8050,2017,4.41
8050,2016,3.87
8050,2015,3.83
8050,2014,5.03
8050,2013,3.42
8050,2012,3.44
8050,2011,3.32
8050,2010,2.54
8050,2009,2.47
8050,2008,5.03
8050,2007,4.24
8050,2006,4.02
8050,2005,4.09
8050,2004,4.5
8050,2003,2.5
8050,2002,4.0
8050,2001,0.0
8076,2022,1.0
8076,2021,0.5
8076,2020,1.01
8076,2019,1.0
8076,2018,1.0
8076,2017,1.0
8076,2016,1.02
8076,2015,1.3
8076,2014,1.23
8076,2013,0.69
8076,2012,0.5
8076,2011,0.0
8076,2010,1.42
8076,2009,1.52
8076,2008,7.05
8076,2007,9.25
8076,2006,5.01
8076,2005,4.86
8076,2004,4.0
8076,2003,5.8
8076,2002,1.34
8234,2022,1.0
8234,2021,0.8
8234,2020,0.8
8234,2019,0.7
8234,2018,0.6
8234,2017,1.5
8234,2016,1.25
8234,2015,1.99
8234,2014,1.18
8234,2013,2.0
8234,2012,2.5
8234,2011,2.0
8234,2010,1.0
8234,2009,2.0
8234,2008,3.5
8234,2007,2.2
8234,2006,1.5
8234,2005,0.65
8234,2004,0.0
8234,2001,2.4
8234,2000,7.0
8410,2022,0.6
8410,2021,2.5
8410,2020,1.5
8410,2019,1.75
8410,2018,1.65
8410,2017,1.5
8410,2016,0.3
8410,2015,2.0
8410,2014,1.7
8410,2013,1.5
8410,2012,2.0
8410,2011,2.0
8410,2010,4.0
3066,2022,0.0
3066,2021,0.0
3066,2020,0.0
3066,2019,0.0
3066,2018,0.0
3066,2017,0.0
3066,2016,0.0
3066,2015,0.0
3066,2014,0.0
3066,2013,0.0
3066,2012,0.0
3066,2011,0.0
3066,2010,0.0
3066,2009,0.0
3066,2008,0.0
3066,2007,1.07
3066,2006,1.99
3066,2005,1.5
3066,2004,1.4
3066,2003,1.0
3066,2002,1.3
3066,2001,1.0
3066,2000,1.6
3066,1999,2.4
3128,2022,0.7
3128,2021,0.55
3128,2020,0.52
3128,2019,0.5
3128,2018,0.4
3128,2017,0.3
3128,2016,0.0
3128,2015,0.0
3128,2014,0.0
3128,2013,0.0
3128,2012,1.0
3128,2011,0.0
3128,2010,1.5
3128,2009,1.0
3128,2008,2.5
3128,2007,2.5
3128,2006,1.5
3128,2005,1.05
3128,2004,0.63
3128,2003,0.76
3230,2022,0.0
3230,2021,0.0
3230,2020,0.0
3230,2019,0.0
3230,2018,0.0
3230,2017,0.0
3230,2016,0.0
3230,2015,0.0
3230,2014,0.0
3230,2013,0.0
3230,2012,0.0
3230,2011,0.0
3230,2010,0.0
3230,2009,0.58
3230,2008,1.0
3230,2007,2.87
3230,2006,3.73
3230,2005,2.0
3230,2004,0.0
3230,2003,0.27
3297,2022,0.0
3297,2021,0.0
3297,2020,0.5
3297,2019,0.0
3297,2018,0.5
3297,2017,0.3
3297,2016,0.8
3297,2015,1.8
3297,2014,3.65
3297,2013,1.58
3297,2012,0.6
3297,2011,0.99
3297,2010,1.2
3297,2009,1.0
3297,2008,2.8
3297,2007,2.6
3297,2006,3.0
3297,2005,3.0
3297,2004,2.0
3297,2003,2.0
3339,2022,0.0
3339,2021,0.0
3339,2020,0.0
3339,2019,0.0
3339,2018,0.0
3339,2017,0.0
3339,2016,0.0
3339,2015,0.0
3339,2014,0.0
3339,2013,0.0
3339,2012,0.0
3339,2011,1.0
3339,2010,0.0
3339,2009,0.0
3339,2008,0.51
3339,2007,1.45
3339,2006,1.0
3339,2005,2.0
3339,2004,0.0
3362,2022,0.0
3362,2021,0.0
3362,2020,0.0
3362,2019,0.7
3362,2018,0.3
3362,2017,0.3
3362,2016,0.0
3362,2015,1.01
3362,2014,0.0
3362,2013,0.0
3362,2012,0.0
3362,2011,0.0
3362,2010,0.0
3362,2009,0.0
3362,2008,0.0
3362,2007,0.0
3362,2006,1.1
3362,2005,1.0
3362,2004,1.5
3434,2022,0.8
3434,2021,0.0
3434,2020,0.3
3434,2019,0.3
3434,2018,0.0
3434,2017,0.55
3434,2016,0.35
3434,2015,0.0
3434,2014,0.0
3434,2013,0.0
3434,2012,0.0
3434,2011,0.0
3434,2010,0.0
3434,2009,0.25
3434,2008,1.35
3434,2007,1.65
3434,2006,1.5
3434,2005,1.5
3434,2004,0.82
3441,2022,0.5
3441,2021,0.5
3441,2020,2.1
3441,2019,1.5
3441,2018,1.5
3441,2017,1.2
3441,2016,0.0
3441,2015,0.6
3441,2014,0.5
3441,2013,1.8
3441,2012,1.08
3441,2011,0.8
3441,2010,0.5
3441,2009,1.0
3441,2008,1.5
3441,2007,1.0
3441,2006,2.0
3441,2005,2.0
3455,2022,5.5
3455,2021,4.0
3455,2020,3.0
3455,2019,3.0
3455,2018,2.05
3455,2017,3.5
3455,2016,2.5
3455,2015,0.5
3455,2014,0.0
3455,2013,0.0
3455,2012,1.0
3455,2011,2.98
3455,2010,0.99
3455,2009,0.0
3455,2008,2.0
3455,2007,6.0
3455,2006,4.11
3455,2005,6.87
3490,2022,1.2
3490,2021,0.7
3490,2020,0.5
3490,2019,0.49
3490,2018,0.5
3490,2017,0.5
3490,2016,1.07
3490,2015,3.71
3490,2014,1.0
3490,2013,0.0
3490,2012,1.5
3490,2011,3.5
3490,2010,0.5
3490,2009,2.5
3490,2008,3.0
3490,2007,3.0
3490,2006,1.0
3490,2005,1.0
3516,2022,0.2
3516,2021,0.2
3516,2020,0.0
3516,2019,0.0
3516,2018,0.0
3516,2017,0.0
3516,2016,0.0
3516,2015,0.0
3516,2014,0.0
3516,2013,0.0
3516,2012,0.0
3516,2011,0.0
3516,2010,0.5
3516,2009,0.0
3516,2008,2.3
3516,2007,3.0
3516,2006,3.0
3523,2022,0.0
3523,2021,0.0
3523,2020,0.0
3523,2019,0.0
3523,2018,0.0
3523,2017,0.0
3523,2016,0.0
3523,2015,0.0
3523,2014,0.0
3523,2013,0.0
3523,2012,0.0
3523,2011,0.0
3523,2010,0.0
3523,2009,1.97
3523,2008,6.0
3523,2007,12.0
3531,2022,1.2
3531,2021,1.0
3531,2020,1.8
3531,2019,1.2
3531,2018,2.0
3531,2017,1.1
3531,2016,0.25
3531,2015,1.5
3531,2014,1.8
3531,2013,1.7
3531,2012,1.2
3531,2011,1.2
3531,2010,1.65
3531,2009,1.5
3531,2008,3.2
3531,2007,3.0
3531,2006,4.0
3615,2022,0.37
3615,2021,0.0
3615,2020,0.0
3615,2019,0.3
3615,2018,0.6
3615,2017,0.1
3615,2016,0.3
3615,2015,0.0
3615,2014,0.5
3615,2013,1.5
3615,2012,3.3
3615,2011,1.0
3615,2010,0.5
3615,2009,0.0
3615,2008,0.0
3623,2022,0.0
3623,2021,0.0
3623,2020,0.0
3623,2019,2.5
3623,2018,3.19
3623,2017,4.0
3623,2016,5.42
3623,2015,3.0
3623,2014,1.4
3623,2013,0.0
3623,2012,0.0
3623,2011,0.0
3623,2010,0.7
3623,2009,0.0
3623,2008,0.0
3630,2022,0.0
3630,2021,0.0
3630,2020,0.0
3630,2019,0.0
3630,2018,0.0
3630,2017,0.0
3630,2016,0.0
3630,2015,0.0
3630,2014,1.0
3630,2013,0.0
3630,2012,1.01
3630,2011,3.05
3630,2010,1.2
3630,2009,0.4
3630,2008,0.27
3666,2022,0.0
3666,2021,2.0
3666,2020,0.0
3666,2019,0.0
3666,2018,1.3
3666,2017,1.0
3666,2016,1.0
3666,2015,3.0
3666,2014,1.2
3666,2013,0.18
3666,2012,0.0
3666,2011,0.0
3666,2010,0.0
3666,2009,0.0
3691,2022,0.0
3691,2021,1.73
3691,2020,2.0
3691,2019,0.0
3691,2018,5.0
3691,2017,15.19
3691,2016,20.0
3691,2015,15.0
3691,2014,8.0
3691,2013,7.0
3691,2012,20.0
3691,2011,28.0
3691,2010,10.0
3713,2022,0.0
3713,2021,0.0
3713,2020,-
4729,2022,0.0
4729,2021,0.0
4729,2020,0.0
4729,2019,0.0
4729,2018,0.0
4729,2017,0.0
4729,2016,0.0
4729,2015,0.0
4729,2014,0.0
4729,2013,0.0
4729,2012,0.0
4729,2011,0.0
4729,2010,0.0
4729,2009,0.5
4729,2008,1.0
4933,2022,3.32
4933,2021,2.19
4933,2020,1.09
4933,2019,1.61
4933,2018,0.8
4933,2017,1.35
4933,2016,1.25
4933,2015,2.02
4933,2014,2.5
4933,2013,5.0
4933,2012,4.0
4933,2011,4.0
4933,2010,1.0
4972,2022,2.1
4972,2021,2.4
4972,2020,2.24
4972,2019,2.36
4972,2018,2.3
4972,2017,2.7
4972,2016,3.0
4972,2015,2.1
4972,2014,1.8
4972,2013,1.59
4972,2012,1.6
4972,2011,1.3
4995,2022,2.5
4995,2021,1.8
4995,2020,3.7
4995,2019,2.15
4995,2018,2.26
4995,2017,1.8
4995,2016,2.52
4995,2015,3.0
4995,2014,1.2
4995,2013,1.0
4995,2012,1.07
4995,2011,2.0
5220,2022,2.2
5220,2021,3.0
5220,2020,1.4
5220,2019,3.0
5220,2018,2.6
5220,2017,2.5
5220,2016,1.2
5220,2015,1.5
5220,2014,0.0
5230,2022,0.8
5230,2021,0.6
5230,2020,0.64
5230,2019,1.22
5230,2018,1.8
5230,2017,1.7
5230,2016,1.6
5230,2015,1.5
5230,2014,2.95
5230,2013,3.45
5230,2012,2.48
5230,2011,3.75
5245,2022,4.48
5245,2021,1.0
5245,2020,0.43
5245,2019,1.5
5245,2018,5.0
5245,2017,5.0
5245,2016,3.37
5245,2015,2.26
5245,2014,0.55
5245,2013,0.0
5245,2012,0.0
5245,2011,1.7
5251,2022,0.0
5251,2021,0.0
5251,2020,0.0
5251,2019,0.0
5251,2018,0.6
5251,2017,2.0
5251,2016,2.01
5251,2015,3.49
5251,2014,4.5
5251,2013,4.0
5251,2012,1.4
5251,2011,1.0
5281,2022,0.0
5281,2021,0.8
5281,2020,0.5
5281,2019,1.0
5281,2018,1.0
5281,2017,0.2
5281,2016,0.53
5281,2015,0.3
5315,2022,1.3
5315,2021,0.82
5315,2020,0.82
5315,2019,1.47
5315,2018,1.0
5315,2017,2.5
5315,2016,0.0
5315,2015,0.0
5315,2014,0.0
5315,2013,0.0
5315,2012,0.0
5315,2011,0.0
5315,2010,0.0
5315,2009,0.0
5315,2008,0.0
5315,2007,0.0
5315,2006,0.0
5315,2005,0.2
5315,2004,0.0
5315,2003,0.0
5315,2002,0.0
5315,2001,0.0
5315,2000,1.0
5315,1999,2.6
5315,1998,3.0
5315,1997,1.8
5315,1996,2.3
5315,1995,1.5
5315,1994,0.0
5315,1993,0.0
5371,2022,4.0
5371,2021,4.0
5371,2020,2.0
5371,2019,3.5
5371,2018,3.0
5371,2017,3.5
5371,2016,1.5
5371,2015,3.5
5371,2014,0.0
5371,2013,1.0
5371,2012,1.6
5371,2011,3.5
5371,2010,2.8
5371,2009,2.23
5371,2008,3.2
5371,2007,3.5
5371,2006,2.41
5371,2005,2.4
5371,2004,1.48
5371,2003,2.0
5371,2002,2.0
5371,2001,2.0
5371,2000,3.0
5371,1999,5.0
5371,1998,5.0
5371,1997,2.0
5371,1996,0.0
5371,1995,0.0
5371,1994,0.0
5371,1993,0.0
5392,2022,0.3
5392,2021,0.3
5392,2020,0.7
5392,2019,0.95
5392,2018,2.1
5392,2017,1.0
5392,2016,1.0
5392,2015,1.0
5392,2014,0.99
5392,2013,0.99
5392,2012,2.5
5392,2011,4.0
5392,2010,5.0
5392,2009,2.0
5392,2008,5.0
5392,2007,2.37
5392,2006,0.0
5392,2005,0.0
5392,2004,0.0
5392,2003,0.0
5392,2002,0.0
5392,2001,0.0
5392,2000,0.0
5392,1999,0.0
5392,1998,0.0
5432,2022,0.0
5432,2021,0.0
5432,2020,0.0
5432,2019,0.5
5432,2018,0.0
5432,2017,0.0
5432,2016,0.0
5432,2015,0.0
5432,2014,0.0
5432,2013,0.0
5432,2012,0.0
5432,2011,0.0
5432,2010,0.0
5432,2009,0.0
5432,2008,0.5
5432,2007,0.3
5432,2006,0.0
5432,2005,0.0
5432,2004,0.0
5432,2003,0.5
5432,2002,0.0
5432,2001,1.1
5432,2000,2.0
5432,1999,4.0
5432,1998,5.0
5443,2022,1.5
5443,2021,1.0
5443,2020,1.56
5443,2019,1.3
5443,2018,1.22
5443,2017,1.8
5443,2016,1.0
5443,2015,0.8
5443,2014,0.7
5443,2013,0.0
5443,2012,0.3
5443,2011,0.71
5443,2010,0.0
5443,2009,0.0
5443,2008,0.0
5443,2007,0.99
5443,2006,1.5
5443,2005,0.0
5443,2004,0.0
5443,2003,0.0
5443,2002,0.0
5443,2001,1.34
5443,2000,0.7
5443,1999,0.9
5443,1998,2.7
5443,1997,2.1
5443,1996,4.65
5443,1995,3.0
5443,1994,1.25
5443,1993,0.0
5443,1991,1.2
5443,1990,1.5
6125,2022,1.61
6125,2021,1.5
6125,2020,2.0
6125,2019,0.51
6125,2018,0.3
6125,2017,0.5
6125,2016,0.5
6125,2015,0.5
6125,2014,0.5
6125,2013,0.0
6125,2012,0.2
6125,2011,1.36
6125,2010,1.0
6125,2009,2.5
6125,2008,3.5
6125,2007,3.0
6125,2006,2.95
6125,2005,1.19
6125,2004,1.51
6125,2003,1.42
6125,2002,1.5
6125,2001,1.2
6125,2000,2.5
6167,2022,0.19
6167,2021,0.0
6167,2020,0.0
6167,2019,0.0
6167,2018,0.0
6167,2017,0.0
6167,2016,0.0
6167,2015,0.0
6167,2014,0.0
6167,2013,0.0
6167,2012,0.0
6167,2011,0.0
6167,2010,0.0
6167,2009,0.0
6167,2008,0.4
6167,2007,0.0
6167,2006,0.0
6167,2005,0.0
6167,2004,0.5
6167,2003,0.0
6167,2002,1.5
6167,2001,2.0
6167,2000,2.8
6167,1999,0.87
6222,2022,0.0
6222,2021,0.0
6222,2020,0.0
6222,2019,0.0
6222,2018,0.0
6222,2017,0.0
6222,2016,0.0
6222,2015,0.0
6222,2014,0.0
6222,2013,0.0
6222,2012,0.0
6222,2011,0.0
6222,2010,0.0
6222,2009,0.0
6222,2008,0.0
6222,2007,0.0
6222,2006,0.0
6222,2005,0.42
6222,2004,1.01
6222,2003,1.5
6222,2002,3.0
6234,2022,0.75
6234,2021,0.6
6234,2020,1.2
6234,2019,0.6
6234,2018,0.3
6234,2017,0.5
6234,2016,4.0
6234,2015,0.9
6234,2014,0.2
6234,2013,0.2
6234,2012,0.2
6234,2011,0.0
6234,2010,0.0
6234,2009,0.08
6234,2008,1.01
6234,2007,2.8
6234,2006,5.02
6234,2005,6.03
6234,2004,4.85
6234,2003,2.0
6234,2002,1.6
6234,2001,3.0
6234,2000,0.0
6244,2022,0.2
6244,2021,0.2
6244,2020,0.0
6244,2019,0.0
6244,2018,0.0
6244,2017,0.0
6244,2016,0.0
6244,2015,0.0
6244,2014,0.5
6244,2013,0.0
6244,2012,0.0
6244,2011,7.0
6244,2010,1.0
6244,2009,5.0
6244,2008,8.98
6244,2007,10.63
6244,2006,10.89
6244,2005,8.6
6244,2004,5.21
6244,2003,2.3
6244,2002,2.24
6246,2022,0.0
6246,2021,0.0
6246,2020,0.0
6246,2019,0.4
6246,2018,0.4
6246,2017,1.81
6246,2016,0.0
6246,2015,0.0
6246,2014,0.0
6246,2013,0.0
6246,2012,0.0
6246,2011,0.0
6246,2010,0.0
6246,2009,0.0
6246,2008,0.0
6246,2007,0.0
6246,2006,0.0
6246,2005,0.2
6246,2004,2.21
6246,2003,2.5
6246,2002,1.5
6246,2001,0.92
6246,2000,2.4
6419,2022,0.0
6419,2021,0.0
6419,2020,0.0
6419,2019,0.0
6419,2018,0.0
6419,2017,0.0
6419,2016,0.0
6419,2015,0.72
6419,2014,6.08
6419,2013,3.56
6556,2022,3.2
6556,2021,2.0
6556,2020,1.8
6556,2019,1.2
6556,2018,2.0
6556,2017,2.0
6556,2016,2.5
6560,2022,7.5
6560,2021,4.35
6560,2020,2.0
6560,2019,3.0
6560,2018,0.0
6560,2017,2.0
6560,2016,2.46
